ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
466038,Female,No,27,No,Homemaker,9.0,Low,1.0,Cat_4
464296,Male,No,43,Yes,Doctor,1.0,Low,4.0,Cat_6
461314,Male,Yes,46,Yes,Artist,1.0,Average,3.0,Cat_6
460927,Male,Yes,38,Yes,Healthcare,1.0,High,4.0,Cat_3
461265,Male,No,33,No,Marketing,1.0,Low,6.0,Cat_4
465627,Female,No,37,Yes,Healthcare,1.0,Low,1.0,Cat_6
466900,Female,Yes,46,Yes,Artist,9.0,Average,4.0,Cat_6
464660,Male,No,29,Yes,Entertainment,0.0,Low,5.0,Cat_4
459251,Male,No,35,Yes,Artist,0.0,Low,1.0,Cat_6
465022,Female,Yes,72,Yes,Lawyer,0.0,High,2.0,Cat_6
463757,Male,No,39,Yes,Artist,0.0,Low,3.0,Cat_6
460185,Male,No,25,No,Healthcare,9.0,Low,3.0,Cat_6
461652,Female,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6
463572,Male,Yes,35,Yes,Artist,1.0,Average,4.0,Cat_6
459126,Male,Yes,61,Yes,Artist,2.0,Low,2.0,Cat_6
465529,Female,No,33,No,Doctor,0.0,Low,4.0,Cat_6
466828,Male,Yes,50,Yes,Executive,0.0,High,4.0,Cat_6
462433,Female,Yes,33,Yes,Doctor,0.0,Average,2.0,Cat_6
463321,Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_1
460409,Female,No,43,Yes,Artist,8.0,Low,4.0,Cat_6
462555,Male,Yes,36,Yes,Artist,1.0,Average,2.0,Cat_4
460612,Male,No,33,Yes,Entertainment,9.0,Low,4.0,Cat_3
466134,Male,Yes,39,Yes,Doctor,0.0,High,3.0,Cat_6
465568,Male,Yes,39,Yes,Executive,3.0,High,3.0,Cat_6
461924,Female,Yes,89,No,Lawyer,1.0,High,3.0,Cat_6
466158,Female,Yes,47,Yes,Engineer,0.0,Low,4.0,Cat_6
464779,Female,No,27,No,Engineer,1.0,Low,1.0,Cat_4
460073,Female,Yes,42,Yes,Engineer,2.0,Low,1.0,Cat_6
465183,Female,Yes,38,Yes,Artist,3.0,Low,2.0,Cat_7
467608,Male,No,32,Yes,Engineer,6.0,Low,1.0,Cat_6
461329,Male,Yes,53,Yes,Executive,1.0,High,4.0,Cat_6
459530,Female,Yes,37,Yes,Lawyer,1.0,High,2.0,Cat_6
466727,Female,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6
463051,Female,No,42,Yes,Homemaker,10.0,Low,1.0,Cat_6
459536,Male,Yes,32,Yes,Healthcare,6.0,Low,2.0,Cat_6
467416,Female,No,38,Yes,Doctor,8.0,Low,1.0,Cat_4
462765,Female,Yes,50,Yes,Artist,1.0,High,8.0,Cat_6
467857,Female,Yes,28,Yes,Engineer,0.0,Low,2.0,Cat_6
461851,Female,Yes,35,Yes,Artist,3.0,Average,2.0,Cat_6
466939,Male,Yes,66,No,Lawyer,0.0,High,2.0,Cat_6
460101,Female,No,31,Yes,Healthcare,9.0,Low,3.0,Cat_3
459393,Female,No,40,No,Healthcare,8.0,Low,3.0,Cat_3
460119,Male,No,26,Yes,Healthcare,0.0,Low,4.0,Cat_6
459467,Female,Yes,56,Yes,Artist,0.0,Average,2.0,Cat_6
464442,Male,Yes,57,Yes,Lawyer,1.0,High,2.0,Cat_6
460572,Female,No,30,Yes,Engineer,0.0,Low,4.0,Cat_3
466474,Male,No,29,Yes,Entertainment,6.0,Low,3.0,Cat_6
464069,Female,Yes,83,Yes,Lawyer,1.0,High,2.0,Cat_6
462064,Male,Yes,58,Yes,Artist,0.0,Average,3.0,Cat_7
462915,Male,Yes,61,No,Engineer,5.0,Average,3.0,Cat_6
461839,Male,Yes,58,Yes,Artist,1.0,Average,2.0,Cat_6
465285,Female,Yes,32,No,Engineer,9.0,Low,4.0,Cat_6
462242,Female,No,30,Yes,Entertainment,0.0,Low,5.0,Cat_1
467676,Male,Yes,40,Yes,Entertainment,8.0,Low,2.0,Cat_6
461378,Female,No,35,Yes,Artist,9.0,Low,1.0,Cat_6
459236,Female,Yes,86,No,Lawyer,0.0,High,2.0,Cat_6
462246,Female,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6
465032,Male,Yes,72,Yes,Executive,0.0,High,2.0,Cat_6
461133,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6
460849,Female,Yes,58,No,Doctor,0.0,Low,1.0,Cat_3
462144,Female,No,39,Yes,Artist,3.0,Low,1.0,Cat_6
465271,Male,Yes,47,No,Executive,0.0,High,5.0,Cat_6
462036,Female,Yes,67,Yes,Lawyer,0.0,High,2.0,Cat_6
467585,Male,Yes,40,Yes,Healthcare,6.0,High,2.0,Cat_6
462264,Male,Yes,45,Yes,Entertainment,0.0,Average,4.0,Cat_6
462020,Female,No,25,Yes,Artist,13.0,Low,2.0,Cat_6
467669,Male,Yes,82,No,Lawyer,0.0,High,2.0,Cat_6
467022,Male,No,25,Yes,Artist,1.0,Low,5.0,Cat_6
467175,Male,Yes,77,Yes,Lawyer,0.0,Low,1.0,Cat_6
460759,Male,Yes,69,No,Lawyer,1.0,Low,2.0,Cat_1
465679,Male,Yes,47,Yes,Healthcare,1.0,Low,2.0,Cat_4
461516,Male,Yes,32,Yes,Entertainment,0.0,Average,3.0,Cat_6
466948,Male,Yes,58,Yes,Artist,1.0,Low,2.0,Cat_7
462971,Female,Yes,70,Yes,Engineer,0.0,Low,1.0,Cat_6
460050,Male,Yes,50,Yes,Entertainment,3.0,Low,2.0,Cat_6
465221,Male,Yes,88,Yes,Artist,0.0,High,2.0,Cat_6
466888,Male,Yes,50,Yes,Entertainment,1.0,Low,1.0,Cat_6
466015,Male,Yes,69,No,Entertainment,3.0,Low,8.0,Cat_6
465244,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_4
467541,Male,Yes,43,Yes,Artist,1.0,High,3.0,Cat_6
462677,Female,No,43,Yes,Artist,2.0,Low,4.0,Cat_6
467346,Male,Yes,37,Yes,Artist,1.0,Average,3.0,Cat_6
460380,Male,No,29,Yes,Entertainment,8.0,Low,3.0,Cat_6
465265,Female,Yes,56,Yes,Artist,2.0,Average,2.0,Cat_6
462318,Female,Yes,82,No,Lawyer,0.0,Average,2.0,Cat_6
461442,Male,Yes,47,Yes,Artist,1.0,Average,6.0,Cat_2
461901,Male,No,30,Yes,Artist,5.0,Low,4.0,Cat_6
464356,Female,Yes,76,Yes,Lawyer,1.0,High,2.0,Cat_6
458991,Female,Yes,84,Yes,Lawyer,3.0,High,2.0,Cat_6
462487,Male,Yes,61,Yes,Entertainment,2.0,Average,4.0,Cat_6
462346,Male,Yes,81,Yes,Lawyer,9.0,Low,1.0,Cat_6
462431,Male,No,32,No,Entertainment,9.0,Low,4.0,Cat_6
460830,Male,Yes,40,No,Entertainment,2.0,Average,5.0,Cat_2
465035,Female,Yes,74,Yes,Lawyer,12.0,High,2.0,Cat_6
461796,Male,Yes,39,Yes,Artist,1.0,Average,2.0,Cat_1
461116,Male,Yes,30,No,Executive,4.0,High,4.0,Cat_3
460041,Female,Yes,48,No,Artist,8.0,Average,3.0,Cat_6
462185,Male,No,18,No,Doctor,0.0,Low,3.0,Cat_6
466273,Female,No,82,No,Lawyer,0.0,Low,3.0,Cat_6
460178,Male,Yes,50,Yes,Entertainment,1.0,Low,2.0,Cat_6
463158,Male,Yes,83,Yes,Executive,0.0,High,3.0,Cat_6
463828,Male,Yes,43,No,Engineer,0.0,Average,2.0,Cat_1
463231,Male,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6
461349,Male,No,26,Yes,Doctor,0.0,Low,5.0,Cat_6
460853,Female,Yes,63,Yes,Artist,1.0,High,3.0,Cat_6
465495,Male,Yes,29,Yes,Engineer,5.0,Low,2.0,Cat_4
461263,Female,Yes,48,Yes,Artist,1.0,Low,1.0,Cat_4
463203,Female,No,20,No,Healthcare,1.0,Low,3.0,Cat_7
461780,Female,No,65,Yes,Lawyer,0.0,Low,5.0,Cat_6
461534,Male,Yes,39,Yes,Artist,1.0,Low,1.0,Cat_6
463510,Female,No,27,Yes,Healthcare,1.0,Low,7.0,Cat_2
465412,Male,No,32,Yes,Doctor,7.0,Low,4.0,Cat_6
466781,Male,Yes,35,Yes,Artist,1.0,Average,4.0,Cat_3
467853,Female,Yes,63,Yes,Artist,1.0,Average,5.0,Cat_3
466603,Male,Yes,41,Yes,Engineer,1.0,Average,2.0,Cat_6
460339,Female,Yes,50,Yes,Entertainment,4.0,Low,2.0,Cat_6
464426,Male,No,39,Yes,Marketing,1.0,Low,4.0,Cat_3
464135,Female,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6
460623,Male,Yes,41,Yes,Executive,5.0,Low,2.0,Cat_1
465744,Male,Yes,51,Yes,Artist,0.0,Average,2.0,Cat_2
466054,Female,Yes,33,No,Homemaker,8.0,Average,4.0,Cat_4
463011,Female,Yes,81,Yes,Homemaker,0.0,High,2.0,Cat_6
463980,Female,No,26,Yes,Artist,1.0,Low,9.0,Cat_6
462465,Male,Yes,51,Yes,Engineer,1.0,Low,2.0,Cat_6
462371,Female,No,27,No,Healthcare,5.0,Low,3.0,Cat_2
461244,Female,No,41,No,Marketing,1.0,Low,1.0,Cat_6
463668,Female,No,29,No,Engineer,0.0,Low,6.0,Cat_4
464140,Female,Yes,83,Yes,Lawyer,1.0,High,2.0,Cat_6
462815,Male,Yes,84,No,Lawyer,1.0,Low,1.0,Cat_6
462008,Female,Yes,37,Yes,Artist,4.0,Low,4.0,Cat_5
467774,Female,No,39,Yes,Homemaker,1.0,Low,6.0,Cat_6
466210,Female,Yes,60,Yes,Artist,1.0,High,4.0,Cat_6
466949,Male,Yes,39,No,Executive,12.0,High,7.0,Cat_6
459922,Male,Yes,65,Yes,Lawyer,0.0,Low,1.0,Cat_4
460933,Female,Yes,76,Yes,Lawyer,0.0,High,2.0,Cat_6
461689,Male,No,33,Yes,Artist,1.0,Low,2.0,Cat_6
462621,Female,Yes,49,No,Engineer,5.0,Average,5.0,Cat_4
466573,Female,No,37,Yes,Artist,5.0,Low,2.0,Cat_6
461539,Male,Yes,42,No,Entertainment,6.0,Average,2.0,Cat_2
464231,Male,Yes,45,Yes,Artist,0.0,Average,4.0,Cat_6
465700,Male,Yes,25,Yes,Entertainment,1.0,High,2.0,Cat_3
459352,Male,Yes,38,Yes,Doctor,4.0,Average,4.0,Cat_3
467018,Male,Yes,57,Yes,Artist,1.0,Average,5.0,Cat_6
463809,Female,No,30,Yes,Healthcare,2.0,Low,3.0,Cat_6
464957,Female,Yes,87,No,Lawyer,0.0,Low,1.0,Cat_4
463180,Male,Yes,36,Yes,Artist,0.0,Low,3.0,Cat_3
463078,Male,Yes,86,No,Executive,0.0,High,2.0,Cat_6
459146,Male,Yes,69,Yes,Artist,1.0,Low,2.0,Cat_6
462801,Male,Yes,38,Yes,Entertainment,9.0,Average,3.0,Cat_6
461373,Male,No,53,Yes,Artist,1.0,Low,1.0,Cat_6
465430,Male,No,28,No,Healthcare,4.0,Low,5.0,Cat_7
459386,Male,Yes,70,No,Lawyer,0.0,High,2.0,Cat_6
465307,Female,Yes,61,Yes,Artist,0.0,Average,3.0,Cat_4
463999,Female,No,33,No,Engineer,1.0,Low,3.0,Cat_6
459419,Male,Yes,67,Yes,Doctor,1.0,Average,2.0,Cat_6
467890,Male,Yes,62,Yes,Entertainment,0.0,Average,4.0,Cat_6
465217,Male,Yes,53,Yes,Executive,1.0,High,5.0,Cat_3
467159,Female,Yes,39,Yes,Homemaker,8.0,High,2.0,Cat_6
461088,Male,Yes,49,Yes,Artist,9.0,Low,1.0,Cat_3
466448,Female,No,37,Yes,Artist,0.0,Low,2.0,Cat_6
467199,Male,No,37,Yes,Artist,7.0,Low,2.0,Cat_6
464659,Female,No,25,No,Engineer,1.0,Low,1.0,Cat_4
462818,Male,Yes,59,Yes,Artist,1.0,Average,3.0,Cat_6
462402,Female,Yes,37,No,Entertainment,1.0,Average,2.0,Cat_4
464716,Male,Yes,43,Yes,Marketing,0.0,High,6.0,Cat_4
461834,Female,No,42,Yes,Artist,7.0,Low,2.0,Cat_6
461886,Male,Yes,33,Yes,Healthcare,9.0,Low,2.0,Cat_6
466675,Female,Yes,49,Yes,Artist,2.0,Average,2.0,Cat_6
466582,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_6
459039,Male,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6
464480,Male,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6
462365,Male,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6
459721,Male,Yes,76,Yes,Lawyer,0.0,Low,2.0,Cat_6
459649,Male,Yes,39,Yes,Healthcare,1.0,Average,2.0,Cat_6
467652,Male,No,32,Yes,Doctor,0.0,Low,3.0,Cat_6
467841,Female,No,18,No,Healthcare,2.0,Low,5.0,Cat_6
462967,Male,Yes,47,No,Entertainment,4.0,Average,3.0,Cat_6
460624,Male,Yes,57,Yes,Homemaker,5.0,High,2.0,Cat_6
465096,Male,Yes,86,No,Lawyer,13.0,Low,1.0,Cat_6
462727,Female,Yes,81,No,Lawyer,0.0,High,2.0,Cat_6
460426,Male,Yes,45,No,Artist,4.0,Average,2.0,Cat_6
461436,Male,Yes,55,Yes,Artist,8.0,Average,2.0,Cat_2
466077,Male,Yes,35,Yes,Doctor,9.0,High,3.0,Cat_6
462012,Female,No,25,No,Healthcare,0.0,Low,8.0,Cat_7
461571,Male,No,27,No,Healthcare,1.0,Low,4.0,Cat_6
464161,Male,Yes,83,No,Lawyer,1.0,Low,1.0,Cat_6
464719,Female,No,28,No,Doctor,3.0,Low,4.0,Cat_6
466497,Male,No,83,Yes,Lawyer,0.0,Low,1.0,Cat_6
459846,Female,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6
464888,Male,Yes,37,No,Entertainment,0.0,Low,5.0,Cat_4
463887,Female,Yes,56,Yes,Artist,4.0,Average,2.0,Cat_6
466259,Male,No,20,No,Healthcare,1.0,Low,2.0,Cat_6
462124,Male,No,36,Yes,Artist,8.0,Low,1.0,Cat_6
463662,Male,Yes,41,Yes,Entertainment,2.0,Average,2.0,Cat_6
459288,Male,Yes,41,Yes,Artist,1.0,Low,2.0,Cat_6
466566,Male,No,43,Yes,Artist,1.0,Low,1.0,Cat_6
463742,Male,Yes,56,Yes,Artist,0.0,Average,4.0,Cat_6
460260,Male,No,20,No,Healthcare,0.0,Low,3.0,Cat_2
466618,Male,Yes,49,Yes,Artist,3.0,Average,2.0,Cat_6
465328,Male,Yes,35,No,Executive,0.0,High,5.0,Cat_6
467046,Female,No,28,No,Doctor,0.0,Low,5.0,Cat_3
459748,Male,Yes,46,No,Executive,0.0,High,2.0,Cat_6
459455,Female,Yes,79,Yes,Lawyer,1.0,Low,1.0,Cat_6
460681,Female,No,36,Yes,Homemaker,6.0,Low,1.0,Cat_3
464256,Male,Yes,40,Yes,Artist,0.0,Low,2.0,Cat_6
466407,Male,Yes,55,No,Entertainment,1.0,Low,3.0,Cat_4
464360,Male,Yes,62,Yes,Executive,0.0,High,2.0,Cat_6
463772,Female,No,31,No,Healthcare,1.0,Low,3.0,Cat_6
459622,Female,No,51,Yes,Artist,2.0,Low,1.0,Cat_6
459214,Female,No,26,Yes,Engineer,0.0,Low,3.0,Cat_6
462974,Male,Yes,66,Yes,Lawyer,0.0,Low,1.0,Cat_6
465138,Male,No,35,Yes,Entertainment,1.0,Low,3.0,Cat_3
462024,Male,No,33,Yes,Entertainment,1.0,Low,8.0,Cat_4
459870,Male,Yes,49,No,Executive,11.0,High,4.0,Cat_6
463706,Female,No,33,Yes,Doctor,0.0,Low,3.0,Cat_6
459306,Female,No,48,Yes,Artist,4.0,Low,1.0,Cat_6
467149,Male,Yes,43,Yes,Artist,9.0,Average,3.0,Cat_6
466716,Female,Yes,79,Yes,Lawyer,1.0,Low,1.0,Cat_6
460142,Female,Yes,53,Yes,Artist,0.0,Average,3.0,Cat_6
465317,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_4
464911,Male,Yes,56,Yes,Artist,0.0,Average,3.0,Cat_4
465648,Female,No,32,No,Entertainment,0.0,Low,2.0,Cat_2
459000,Male,Yes,58,No,Executive,12.0,High,2.0,Cat_6
467376,Female,Yes,47,Yes,Doctor,8.0,Average,2.0,Cat_6
462003,Male,Yes,79,No,Lawyer,9.0,Low,3.0,Cat_6
465880,Female,No,46,Yes,Entertainment,1.0,Low,2.0,Cat_6
461958,Male,No,38,No,Artist,2.0,Low,2.0,Cat_3
467251,Female,No,21,No,Engineer,1.0,Low,6.0,Cat_6
461919,Male,No,38,Yes,Doctor,0.0,Low,3.0,Cat_6
465995,Male,No,27,No,Entertainment,0.0,Low,3.0,Cat_2
462061,Male,No,41,No,Doctor,1.0,Low,3.0,Cat_6
467948,Female,No,20,No,Healthcare,0.0,Low,3.0,Cat_6
463066,Female,No,28,Yes,Healthcare,9.0,Low,3.0,Cat_6
463743,Male,No,32,No,Artist,0.0,Low,4.0,Cat_6
461654,Female,No,67,Yes,Artist,0.0,Low,1.0,Cat_7
466351,Female,No,22,No,Healthcare,2.0,Low,3.0,Cat_4
465100,Male,Yes,56,Yes,Artist,1.0,High,2.0,Cat_6
460402,Female,Yes,50,Yes,Doctor,1.0,Low,2.0,Cat_7
462204,Female,No,19,No,Marketing,1.0,Low,3.0,Cat_4
463516,Male,Yes,47,No,Executive,1.0,High,6.0,Cat_6
460948,Male,Yes,53,Yes,Engineer,4.0,Low,3.0,Cat_3
462304,Male,Yes,62,Yes,Artist,1.0,Low,4.0,Cat_4
461661,Female,Yes,37,Yes,Artist,7.0,Average,2.0,Cat_2
459677,Male,Yes,25,Yes,Artist,8.0,Average,2.0,Cat_6
463105,Female,No,72,Yes,Lawyer,1.0,Low,2.0,Cat_6
465926,Male,Yes,26,Yes,Healthcare,6.0,Low,2.0,Cat_6
467458,Female,No,28,Yes,Entertainment,0.0,Low,2.0,Cat_6
464961,Male,Yes,76,No,Marketing,1.0,Low,1.0,Cat_4
461493,Female,Yes,33,Yes,Artist,8.0,Average,3.0,Cat_6
463613,Female,Yes,48,Yes,Artist,0.0,Average,6.0,Cat_6
461664,Male,Yes,62,Yes,Artist,0.0,Average,4.0,Cat_6
467559,Male,Yes,58,Yes,Executive,0.0,Average,4.0,Cat_6
461800,Female,No,36,Yes,Doctor,4.0,Low,1.0,Cat_2
466019,Female,Yes,63,Yes,Artist,5.0,Low,1.0,Cat_3
465979,Male,Yes,43,Yes,Artist,2.0,Low,2.0,Cat_6
461368,Male,No,32,Yes,Doctor,4.0,Low,5.0,Cat_6
460841,Female,No,61,Yes,Marketing,1.0,Low,1.0,Cat_6
459997,Male,No,43,Yes,Entertainment,1.0,Low,2.0,Cat_4
466166,Male,Yes,85,Yes,Lawyer,1.0,High,2.0,Cat_4
466059,Male,Yes,25,No,Entertainment,1.0,Average,2.0,Cat_4
466362,Male,Yes,65,Yes,Lawyer,1.0,High,2.0,Cat_6
464556,Female,No,39,Yes,Artist,1.0,Low,3.0,Cat_6
462310,Male,Yes,63,Yes,Artist,5.0,Average,4.0,Cat_6
467178,Female,Yes,58,No,Lawyer,0.0,High,4.0,Cat_6
461261,Female,No,29,No,Artist,0.0,Low,3.0,Cat_4
462232,Male,Yes,56,No,Executive,1.0,High,8.0,Cat_4
460057,Male,No,36,Yes,Artist,2.0,Low,1.0,Cat_6
465195,Male,Yes,53,Yes,Executive,1.0,High,3.0,Cat_6
461293,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6
461264,Male,No,19,No,Doctor,0.0,Low,3.0,Cat_4
462857,Male,No,18,No,Healthcare,1.0,Low,3.0,Cat_6
464074,Female,Yes,39,Yes,Doctor,0.0,Average,3.0,Cat_6
461098,Female,Yes,39,Yes,Engineer,1.0,Low,1.0,Cat_3
467210,Male,Yes,28,Yes,Homemaker,13.0,Average,2.0,Cat_6
459316,Male,Yes,32,Yes,Healthcare,1.0,Low,2.0,Cat_6
467456,Male,Yes,36,No,Executive,7.0,High,4.0,Cat_6
465418,Male,No,39,Yes,Artist,0.0,Low,1.0,Cat_1
463298,Male,Yes,50,No,Entertainment,0.0,Low,2.0,Cat_6
465312,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_6
462859,Male,Yes,49,Yes,Entertainment,1.0,Average,2.0,Cat_6
466863,Female,No,28,No,Homemaker,10.0,Low,1.0,Cat_6
466025,Female,No,50,No,Engineer,1.0,Low,1.0,Cat_3
466637,Male,Yes,48,Yes,Artist,1.0,High,5.0,Cat_2
463382,Female,Yes,50,Yes,Engineer,4.0,High,3.0,Cat_6
467434,Male,No,39,Yes,Entertainment,0.0,Low,3.0,Cat_1
465334,Female,Yes,41,No,Marketing,5.0,Average,3.0,Cat_6
461563,Female,Yes,60,Yes,Artist,1.0,High,2.0,Cat_6
464694,Female,No,30,No,Engineer,1.0,Low,3.0,Cat_4
467351,Male,Yes,41,No,Artist,8.0,Average,2.0,Cat_6
465632,Male,No,37,Yes,Artist,4.0,Low,7.0,Cat_7
464837,Male,Yes,61,Yes,Artist,1.0,Average,5.0,Cat_4
464293,Male,No,30,Yes,Healthcare,1.0,Low,4.0,Cat_6
465042,Male,Yes,36,Yes,Artist,1.0,Average,4.0,Cat_6
465367,Male,Yes,69,No,Executive,1.0,High,3.0,Cat_6
466581,Female,Yes,43,Yes,Artist,9.0,High,4.0,Cat_6
461628,Male,Yes,39,Yes,Healthcare,11.0,Average,2.0,Cat_6
460488,Male,No,42,No,Doctor,0.0,Low,1.0,Cat_3
466424,Female,Yes,42,Yes,Engineer,1.0,High,3.0,Cat_3
461353,Male,Yes,50,Yes,Executive,0.0,High,4.0,Cat_6
459718,Male,Yes,65,Yes,Executive,1.0,Low,1.0,Cat_6
465142,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_6
463661,Female,Yes,51,Yes,Doctor,1.0,Average,4.0,Cat_6
464940,Female,Yes,30,No,Engineer,1.0,Low,2.0,Cat_4
466064,Female,Yes,31,No,Entertainment,0.0,Average,2.0,Cat_3
459916,Male,No,36,Yes,Artist,0.0,Low,1.0,Cat_3
466051,Male,No,25,No,Executive,3.0,Low,1.0,Cat_4
464771,Female,Yes,47,No,Engineer,8.0,Average,5.0,Cat_4
467601,Male,Yes,42,No,Artist,6.0,Low,2.0,Cat_6
465935,Male,No,27,Yes,Entertainment,9.0,Low,1.0,Cat_6
461871,Male,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_6
464176,Female,Yes,40,Yes,Artist,0.0,Low,1.0,Cat_6
462624,Male,Yes,31,No,Entertainment,1.0,Low,6.0,Cat_4
461012,Male,No,35,No,Doctor,1.0,Low,3.0,Cat_3
462905,Female,No,25,No,Artist,6.0,Low,3.0,Cat_6
465228,Male,Yes,62,Yes,Artist,0.0,High,2.0,Cat_6
461228,Male,Yes,26,No,Doctor,9.0,Low,6.0,Cat_6
466076,Male,No,19,No,Healthcare,8.0,Low,3.0,Cat_6
467286,Male,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_4
463749,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6
467793,Male,No,18,No,Healthcare,3.0,Low,4.0,Cat_6
464857,Male,No,18,No,Healthcare,6.0,Low,4.0,Cat_4
461934,Female,Yes,46,Yes,Artist,8.0,Average,2.0,Cat_6
464403,Female,Yes,65,Yes,Lawyer,0.0,High,3.0,Cat_6
467671,Female,Yes,52,Yes,Artist,9.0,Low,4.0,Cat_6
463622,Male,No,27,Yes,Healthcare,8.0,Low,1.0,Cat_3
462326,Female,Yes,42,Yes,Artist,4.0,Average,2.0,Cat_6
460519,Female,No,23,No,Entertainment,0.0,Low,2.0,Cat_3
467956,Female,No,31,Yes,Entertainment,1.0,Low,1.0,Cat_6
459654,Male,Yes,51,Yes,Artist,5.0,Average,3.0,Cat_6
459482,Male,Yes,66,No,Marketing,1.0,Low,4.0,Cat_6
461360,Female,Yes,30,Yes,Healthcare,0.0,Average,4.0,Cat_6
464952,Female,Yes,70,No,Engineer,0.0,Average,2.0,Cat_4
461335,Male,Yes,51,No,Executive,9.0,High,2.0,Cat_6
461070,Male,Yes,46,Yes,Doctor,0.0,Low,3.0,Cat_3
465132,Female,No,41,Yes,Artist,0.0,Low,1.0,Cat_6
467029,Male,Yes,42,Yes,Artist,8.0,Average,2.0,Cat_6
467028,Male,No,27,Yes,Artist,0.0,Low,1.0,Cat_6
459101,Male,Yes,81,No,Lawyer,8.0,Low,2.0,Cat_6
467928,Male,Yes,35,Yes,Artist,2.0,Average,2.0,Cat_6
459087,Female,No,21,No,Doctor,0.0,Low,3.0,Cat_6
463191,Male,No,26,No,Healthcare,1.0,Low,1.0,Cat_4
460474,Female,Yes,40,No,Homemaker,9.0,Average,5.0,Cat_4
460748,Female,Yes,60,No,Engineer,0.0,Low,2.0,Cat_3
467345,Male,Yes,76,Yes,Lawyer,1.0,Low,1.0,Cat_6
465168,Female,Yes,59,No,Entertainment,8.0,Average,2.0,Cat_6
467076,Female,Yes,48,Yes,Doctor,0.0,Average,2.0,Cat_6
466993,Female,Yes,43,Yes,Engineer,9.0,Average,2.0,Cat_6
464641,Female,Yes,65,Yes,Lawyer,2.0,Low,6.0,Cat_1
467312,Female,Yes,62,Yes,Artist,1.0,Low,2.0,Cat_6
464767,Female,Yes,53,No,Engineer,8.0,Average,4.0,Cat_4
460217,Male,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6
464447,Male,Yes,69,Yes,Artist,0.0,Low,1.0,Cat_6
464350,Female,Yes,86,Yes,Lawyer,0.0,High,2.0,Cat_6
465787,Male,No,18,No,Healthcare,1.0,Low,5.0,Cat_4
466664,Female,Yes,47,Yes,Doctor,1.0,Average,2.0,Cat_4
464484,Male,Yes,29,Yes,Artist,1.0,Average,3.0,Cat_3
466599,Female,No,33,Yes,Healthcare,1.0,Low,2.0,Cat_6
465329,Male,Yes,35,Yes,Artist,5.0,Average,2.0,Cat_6
462879,Male,Yes,74,Yes,Lawyer,1.0,High,2.0,Cat_6
466138,Male,Yes,71,No,Lawyer,3.0,High,2.0,Cat_6
461975,Female,No,42,Yes,Entertainment,6.0,Low,2.0,Cat_6
462616,Male,No,30,No,Healthcare,0.0,Low,5.0,Cat_4
466704,Male,Yes,53,Yes,Doctor,4.0,Average,2.0,Cat_6
460062,Male,No,29,Yes,Artist,4.0,Low,1.0,Cat_3
461194,Female,No,33,No,Doctor,1.0,Low,8.0,Cat_4
464111,Male,Yes,57,Yes,Artist,0.0,Average,3.0,Cat_2
467367,Male,Yes,70,Yes,Lawyer,1.0,Low,2.0,Cat_6
464166,Male,No,31,Yes,Artist,5.0,Low,2.0,Cat_6
466394,Female,Yes,42,No,Entertainment,6.0,Average,5.0,Cat_6
466293,Male,Yes,79,No,Lawyer,0.0,High,2.0,Cat_6
462897,Male,No,33,Yes,Healthcare,3.0,Low,2.0,Cat_2
465081,Male,Yes,57,Yes,Executive,7.0,High,2.0,Cat_6
465503,Male,No,35,Yes,Artist,8.0,Low,2.0,Cat_6
460857,Male,No,31,No,Entertainment,1.0,Low,1.0,Cat_4
465694,Male,Yes,37,Yes,Healthcare,1.0,Average,2.0,Cat_4
464535,Male,Yes,56,Yes,Lawyer,1.0,High,2.0,Cat_6
466507,Male,Yes,51,Yes,Entertainment,1.0,Average,5.0,Cat_6
465421,Female,No,25,No,Engineer,1.0,Low,1.0,Cat_4
464123,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6
465002,Female,Yes,88,Yes,Lawyer,1.0,High,2.0,Cat_6
466297,Female,No,21,No,Healthcare,1.0,Low,4.0,Cat_4
467525,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6
