ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size
1686,Male,Yes,65,Yes,Artist,1.0,Average,3.0
1687,Male,,45,Yes,Artist,1.0,Low,5.0
1688,Male,Yes,49,Yes,Artist,1.0,Average,4.0
1689,Male,,27,Yes,Artist,1.0,Low,3.0
1690,Male,Yes,50,Yes,Doctor,,Average,3.0
1691,Female,Yes,75,Yes,Lawyer,,Low,1.0
1692,Male,,20,No,Marketing,1.0,Low,3.0
1693,Male,Yes,68,No,Entertainment,1.0,Low,1.0
1694,Male,Yes,41,No,Entertainment,,Low,4.0
1695,Female,,33,Yes,Healthcare,,Low,3.0
1696,Female,,43,Yes,Artist,1.0,Low,4.0
1697,Female,,40,Yes,Entertainment,,Low,1.0
1698,Female,Yes,25,No,Engineer,,Average,2.0
1699,Female,,25,Yes,Entertainment,,Low,6.0
1700,Female,Yes,45,Yes,Artist,,Low,1.0
1701,Male,,61,Yes,Artist,,Low,1.0
1702,Male,Yes,77,No,Lawyer,1.0,Low,2.0
1703,Male,,31,No,Healthcare,1.0,Low,3.0
1704,Female,Yes,49,Yes,Artist,6.0,Average,6.0
1705,Female,Yes,32,Yes,Homemaker,12.0,High,2.0
1706,Male,Yes,53,Yes,Artist,6.0,Average,3.0
1707,Male,,32,Yes,Engineer,,Low,3.0
1708,Male,Yes,50,No,Executive,,Average,5.0
1709,Male,,45,Yes,Artist,,Low,4.0
1710,Female,,38,Yes,Doctor,4.0,Low,3.0
1711,Male,,29,No,Healthcare,,Low,6.0
1712,Male,Yes,37,No,Engineer,12.0,Average,5.0
1713,Male,Yes,46,Yes,Doctor,1.0,Average,4.0
1714,Female,,21,No,Healthcare,8.0,Low,4.0
1715,Female,Yes,29,Yes,Healthcare,8.0,Low,3.0
1716,Male,,33,No,Healthcare,,Low,7.0
1717,Male,Yes,86,No,Executive,,High,2.0
1718,Female,Yes,53,No,Engineer,,Average,3.0
1719,Female,,32,No,Homemaker,9.0,Low,5.0
1720,Male,,35,Yes,Artist,9.0,Low,3.0
1721,Male,Yes,78,Yes,Lawyer,1.0,Low,1.0
1722,Female,,19,No,Healthcare,7.0,Low,1.0
1723,Female,,43,Yes,Artist,1.0,Low,1.0
1724,Female,,40,Yes,Lawyer,1.0,Low,1.0
1725,Male,,19,No,Healthcare,1.0,Low,4.0
1726,Male,,27,Yes,Healthcare,,Low,2.0
1727,Male,,29,Yes,Entertainment,6.0,Low,3.0
1728,Male,Yes,85,Yes,Lawyer,1.0,Low,1.0
1729,Female,,38,Yes,Artist,7.0,Low,1.0
1730,Female,Yes,51,Yes,Engineer,1.0,High,3.0
1731,Male,Yes,39,Yes,Entertainment,,Average,4.0
1732,Female,Yes,25,No,Entertainment,2.0,Low,2.0
1733,Male,Yes,39,Yes,Entertainment,9.0,High,3.0
1734,Male,Yes,40,Yes,Entertainment,5.0,Low,1.0
1735,Male,,32,Yes,Healthcare,1.0,Low,3.0
1736,Male,Yes,75,No,Executive,1.0,High,2.0
1737,Female,,36,Yes,Engineer,9.0,Low,5.0
1738,Female,Yes,56,Yes,Entertainment,1.0,Average,2.0
1739,Male,,35,Yes,Artist,2.0,Low,2.0
1740,Male,,39,Yes,Entertainment,,Low,3.0
1741,Female,Yes,86,Yes,Lawyer,,High,2.0
1742,Female,,36,No,Engineer,,Low,1.0
1743,Male,,29,No,Entertainment,8.0,Low,4.0
1744,Female,,37,Yes,Entertainment,1.0,Low,1.0
1745,Female,,41,No,Engineer,9.0,Low,1.0
1746,Male,,49,Yes,Artist,1.0,Low,1.0
1747,Male,Yes,39,Yes,Artist,1.0,Average,2.0
1748,Male,,36,Yes,Artist,,Low,1.0
1749,Male,Yes,47,Yes,Artist,1.0,Low,1.0
1750,Male,Yes,30,Yes,Artist,,Average,2.0
1751,Female,,33,Yes,Artist,1.0,Low,2.0
1752,Female,Yes,53,Yes,Artist,,Average,2.0
1753,Female,Yes,42,Yes,Artist,,High,2.0
1754,Male,Yes,62,Yes,Entertainment,,Average,4.0
1755,Male,Yes,28,No,Artist,1.0,Average,2.0
1756,Female,Yes,86,Yes,Lawyer,9.0,High,2.0
1757,Male,,23,No,Healthcare,8.0,Low,4.0
1758,Male,,31,No,Healthcare,2.0,Low,2.0
1759,Male,,21,No,Marketing,7.0,Low,3.0
1760,Male,Yes,59,Yes,Artist,3.0,Average,2.0
1761,Female,,28,Yes,Healthcare,1.0,Low,6.0
1762,Female,Yes,58,Yes,Artist,1.0,Low,1.0
1763,Male,,22,No,Healthcare,,Low,4.0
1764,Male,Yes,49,Yes,Entertainment,,Low,4.0
1765,Male,,47,Yes,Artist,1.0,Low,1.0
1766,Male,,28,Yes,Entertainment,1.0,Low,5.0
1767,Female,Yes,45,Yes,Artist,1.0,Average,4.0
1768,Female,,28,No,Homemaker,10.0,Low,1.0
1769,Male,Yes,25,Yes,Artist,12.0,Low,2.0
1770,Male,,20,No,Healthcare,8.0,Low,5.0
1771,Female,Yes,37,No,Artist,1.0,Low,3.0
1772,Male,,31,No,Healthcare,,Low,6.0
1773,Male,Yes,41,Yes,Artist,1.0,Average,2.0
1774,Female,,42,Yes,Doctor,,Low,3.0
1775,Female,Yes,51,Yes,Homemaker,12.0,Average,4.0
1776,Female,,31,No,Entertainment,9.0,Low,4.0
1777,Male,Yes,33,Yes,Healthcare,,Low,2.0
1778,Male,,26,No,Doctor,6.0,Low,2.0
1779,Female,Yes,49,Yes,Artist,1.0,Average,3.0
1780,Female,Yes,45,Yes,Homemaker,8.0,High,4.0
1781,Male,Yes,39,Yes,Doctor,1.0,Low,2.0
1782,Female,,25,No,Engineer,8.0,Low,3.0
1783,Female,Yes,45,Yes,Artist,,Average,2.0
1784,Male,Yes,38,Yes,Artist,2.0,Low,2.0
1785,Male,Yes,50,Yes,Executive,,High,4.0
1786,Female,Yes,51,Yes,Artist,3.0,Low,4.0
1787,Male,Yes,25,Yes,Healthcare,9.0,Low,2.0
1788,Male,Yes,43,No,Executive,1.0,High,3.0
1789,Female,Yes,61,Yes,Artist,,Low,1.0
1790,Female,Yes,38,Yes,Artist,1.0,Low,2.0
1791,Female,Yes,40,No,Artist,1.0,Low,1.0
1792,Male,Yes,68,No,Executive,1.0,High,7.0
1793,Male,,50,Yes,Artist,1.0,Low,1.0
1794,Female,Yes,36,Yes,Artist,,Low,4.0
1795,Female,,33,Yes,Engineer,1.0,Low,2.0
1796,Male,Yes,51,Yes,Artist,,Average,4.0
1797,Male,Yes,57,Yes,Lawyer,1.0,High,2.0
1798,Female,Yes,53,Yes,Artist,1.0,Average,3.0
1799,Female,,42,Yes,Engineer,6.0,Low,1.0
1800,Female,,60,Yes,Entertainment,1.0,Low,2.0
1801,Female,,39,Yes,Artist,3.0,Low,4.0
1802,Female,Yes,86,No,Lawyer,,High,2.0
1803,Male,,30,No,Engineer,1.0,Low,4.0
1804,Female,Yes,56,Yes,Artist,,Average,2.0
1805,Male,Yes,47,No,Entertainment,,Average,4.0
1806,Female,,29,No,Marketing,4.0,Low,3.0
1807,Male,,27,Yes,Entertainment,9.0,Low,1.0
1808,Male,,26,Yes,Marketing,10.0,Low,1.0
1809,Female,,51,Yes,Entertainment,4.0,Low,1.0
1810,Male,Yes,63,Yes,Artist,8.0,Low,1.0
1811,Male,,38,No,Artist,2.0,Low,2.0
1812,Female,Yes,33,Yes,Engineer,9.0,Low,2.0
1813,Female,,30,Yes,Doctor,1.0,Low,2.0
1814,Male,Yes,76,No,Marketing,1.0,Low,1.0
1815,Male,Yes,45,Yes,Executive,,High,2.0
1816,Male,Yes,45,Yes,Artist,4.0,Average,2.0
1817,Male,Yes,55,No,Engineer,1.0,High,4.0
1818,Female,Yes,50,Yes,Entertainment,,Average,4.0
1819,Male,,42,Yes,Entertainment,,Low,2.0
1820,Male,,28,No,Healthcare,,Low,9.0
1821,Male,,25,No,Entertainment,8.0,Low,2.0
1822,Female,Yes,42,Yes,Artist,1.0,Average,3.0
1823,Male,,33,No,Entertainment,1.0,Low,3.0
1824,Male,Yes,65,No,Entertainment,7.0,Average,4.0
1825,Male,,26,Yes,Healthcare,1.0,Low,3.0
1826,Male,Yes,38,No,Entertainment,1.0,Low,3.0
1827,Female,,21,Yes,Healthcare,,Low,5.0
1828,Female,,20,No,Doctor,4.0,Low,4.0
1829,Female,Yes,40,Yes,Engineer,8.0,Average,4.0
1830,Male,Yes,52,Yes,Entertainment,1.0,Low,4.0
1831,Female,,27,Yes,Artist,,Low,3.0
1832,Male,Yes,43,No,Executive,1.0,High,5.0
1833,Female,Yes,38,Yes,Engineer,,Average,2.0
1834,Female,,19,No,Healthcare,5.0,Low,5.0
1835,Male,Yes,35,Yes,Homemaker,9.0,Average,4.0
1836,Female,,31,No,Healthcare,,Low,4.0
1837,Female,Yes,46,Yes,Artist,1.0,High,4.0
1838,Male,Yes,45,Yes,Artist,4.0,Average,4.0
1839,Male,Yes,51,Yes,Artist,1.0,Low,3.0
1840,Male,Yes,70,No,Executive,1.0,High,2.0
1841,Female,Yes,40,Yes,Homemaker,2.0,Average,2.0
1842,Male,Yes,38,Yes,Executive,6.0,High,3.0
1843,Male,,33,Yes,Entertainment,1.0,Low,1.0
1844,Female,Yes,26,Yes,Engineer,9.0,Low,2.0
1845,Male,,27,Yes,Doctor,,Low,2.0
1846,Female,,37,Yes,Healthcare,1.0,Low,1.0
1847,Male,,48,Yes,Artist,,Low,1.0
1848,Female,,18,No,Healthcare,1.0,Low,3.0
1849,Male,,41,Yes,Marketing,,Low,2.0
1850,Male,Yes,41,Yes,Entertainment,2.0,Low,2.0
1851,Female,Yes,48,Yes,Artist,10.0,Low,2.0
1852,Male,,43,Yes,Artist,1.0,Low,1.0
1853,Male,Yes,69,No,Entertainment,,Low,5.0
1854,Male,Yes,35,Yes,Artist,1.0,Average,3.0
1855,Male,Yes,31,Yes,Artist,,Average,2.0
1856,Female,,35,No,Artist,13.0,Low,1.0
1857,Male,Yes,18,No,Executive,,High,4.0
1858,Female,Yes,81,Yes,Lawyer,1.0,Low,1.0
1859,Male,Yes,27,Yes,Doctor,9.0,Average,3.0
1860,Male,Yes,55,Yes,Executive,1.0,High,3.0
1861,Female,,28,No,Healthcare,9.0,Low,2.0
1862,Female,,36,Yes,Artist,,Low,1.0
1863,Male,Yes,65,Yes,Artist,1.0,Low,1.0
1864,Male,Yes,70,No,Entertainment,1.0,Low,1.0
1865,Male,,23,No,Healthcare,1.0,Low,4.0
1866,Female,,43,Yes,Engineer,,Low,4.0
1867,Male,Yes,32,No,Doctor,,Low,2.0
1868,Male,,52,Yes,Entertainment,1.0,Low,5.0
1869,Male,Yes,72,No,Engineer,,High,4.0
1870,Male,,28,Yes,Artist,1.0,Low,3.0
1871,Male,,26,Yes,Engineer,,Low,5.0
1872,Male,Yes,72,Yes,Lawyer,1.0,High,2.0
1873,Female,,51,Yes,Artist,,Low,2.0
1874,Male,Yes,46,No,Entertainment,1.0,Average,4.0
1875,Female,Yes,57,Yes,Artist,,Average,4.0
1876,Male,,32,Yes,Engineer,6.0,Low,1.0
1877,Female,,28,No,Marketing,,Low,5.0
1878,Male,Yes,35,Yes,Artist,1.0,High,3.0
1879,Female,,41,No,Doctor,,Low,1.0
1880,Female,,48,Yes,Entertainment,9.0,Low,2.0
1881,Female,Yes,79,Yes,Lawyer,14.0,High,3.0
1882,Female,,42,Yes,Artist,12.0,Low,1.0
1883,Male,Yes,58,Yes,Artist,,Average,2.0
1884,Female,,33,Yes,Artist,5.0,Low,2.0
1885,Male,Yes,82,No,Lawyer,,High,2.0
1886,Female,Yes,50,Yes,Artist,1.0,Average,5.0
1887,Female,,43,Yes,Artist,1.0,Low,1.0
1888,Male,Yes,49,Yes,Artist,1.0,Average,2.0
1889,Female,Yes,83,Yes,Lawyer,,Low,2.0
1890,Male,Yes,79,Yes,Lawyer,2.0,Low,1.0
1891,Male,,21,No,Healthcare,1.0,Low,3.0
1892,Female,,26,No,Homemaker,8.0,Low,1.0
1893,Female,Yes,55,Yes,Artist,1.0,High,4.0
1894,Female,Yes,35,Yes,Engineer,5.0,High,3.0
1895,Female,,28,Yes,Marketing,2.0,Low,3.0
1896,Female,Yes,74,No,Lawyer,1.0,Low,1.0
1897,Male,,25,No,Healthcare,1.0,Low,4.0
1898,Male,Yes,38,Yes,Executive,,High,3.0
1899,Male,,25,Yes,Entertainment,7.0,Low,3.0
1900,Female,,30,No,Engineer,,Low,1.0
1901,Female,Yes,50,Yes,Doctor,,Low,3.0
1902,Male,Yes,62,No,Entertainment,8.0,Low,2.0
1903,Male,,79,No,Lawyer,,Low,1.0
1904,Male,Yes,67,Yes,Artist,1.0,Low,1.0
1905,Female,Yes,43,Yes,Artist,,Low,2.0
1906,Male,Yes,51,Yes,Engineer,1.0,Low,2.0
1907,Male,Yes,47,No,Entertainment,1.0,High,4.0
1908,Male,Yes,45,No,Doctor,8.0,Low,2.0
1909,Female,Yes,48,Yes,Homemaker,12.0,Low,1.0
1910,Male,,31,Yes,Healthcare,1.0,Low,5.0
1911,Male,Yes,77,Yes,Lawyer,,High,2.0
1912,Male,,33,Yes,Artist,3.0,Low,5.0
1913,Male,Yes,39,Yes,Executive,,High,3.0
1914,Female,,37,No,Engineer,,Low,1.0
1915,Female,,33,Yes,Entertainment,,Low,4.0
1916,Female,Yes,48,Yes,Engineer,,High,5.0
1917,Male,Yes,37,Yes,Artist,9.0,High,2.0
1918,Male,Yes,47,No,Executive,,Low,7.0
1919,Male,,29,No,Entertainment,5.0,Low,1.0
1920,Male,,42,Yes,Healthcare,9.0,Low,1.0
1921,Male,Yes,50,Yes,Artist,1.0,Average,3.0
1922,Male,,23,No,Healthcare,6.0,Low,3.0
1923,Female,Yes,65,Yes,Artist,,Low,2.0
1924,Female,Yes,48,No,Engineer,1.0,Average,6.0
1925,Female,Yes,66,Yes,Artist,1.0,Average,3.0
1926,Male,Yes,36,No,Artist,1.0,Average,4.0
1927,Male,,41,No,Engineer,9.0,Low,7.0
1928,Female,Yes,50,Yes,Engineer,4.0,High,3.0
1929,Male,Yes,35,Yes,Executive,6.0,Average,4.0
1930,Female,Yes,38,Yes,Artist,1.0,Average,3.0
1931,Female,,28,Yes,Marketing,,Low,2.0
1932,Male,Yes,66,Yes,Lawyer,5.0,Low,2.0
1933,Female,,25,Yes,Engineer,,Low,7.0
1934,Female,Yes,69,Yes,Artist,9.0,High,2.0
1935,Female,,31,Yes,Engineer,8.0,Low,1.0
1936,Male,,28,No,Healthcare,,Low,5.0
1937,Female,,40,Yes,Artist,8.0,Low,2.0
1938,Female,,22,No,Healthcare,2.0,Low,3.0
1939,Male,,41,Yes,Artist,7.0,Low,1.0
1940,Female,,47,Yes,Entertainment,,Low,1.0
1941,Female,Yes,58,Yes,Homemaker,2.0,Low,1.0
1942,Female,,32,Yes,Healthcare,3.0,Low,2.0
1943,Male,Yes,60,Yes,Entertainment,1.0,Low,3.0
1944,Male,Yes,25,Yes,Entertainment,1.0,High,2.0
1945,Male,Yes,65,No,Lawyer,,High,2.0
1946,Male,Yes,57,No,Executive,1.0,High,5.0
1947,Female,Yes,56,Yes,Artist,1.0,Average,6.0
1948,Female,,33,No,Marketing,9.0,Low,4.0
1949,Male,,36,Yes,Artist,8.0,Low,1.0
1950,Male,Yes,65,Yes,Lawyer,,High,2.0
1951,Female,Yes,63,Yes,Artist,9.0,Low,2.0
1952,Male,Yes,66,Yes,Artist,1.0,High,2.0
1953,Female,,26,No,Homemaker,13.0,Low,1.0
1954,Male,Yes,49,Yes,Artist,,Low,1.0
1955,Male,Yes,45,Yes,Executive,1.0,High,3.0
1956,Female,Yes,52,Yes,Artist,,Average,2.0
1957,Female,,35,Yes,Engineer,4.0,Low,4.0
1958,Female,,49,No,Entertainment,1.0,Low,2.0
1959,Female,,26,No,Homemaker,8.0,Low,2.0
1960,Male,,26,Yes,Healthcare,1.0,Low,3.0
1961,Female,Yes,30,No,Entertainment,1.0,High,4.0
1962,Male,Yes,78,Yes,Lawyer,,Low,2.0
1963,Male,,42,Yes,Doctor,9.0,Low,1.0
1964,Female,,21,No,Doctor,1.0,Low,3.0
1965,Male,Yes,48,Yes,Executive,2.0,High,5.0
1966,Male,,25,No,Healthcare,,Low,4.0
1967,Male,,30,Yes,Artist,1.0,Low,3.0
1968,Female,Yes,45,Yes,Artist,,Low,3.0
1969,Male,Yes,31,Yes,Artist,8.0,Average,2.0
1970,Male,Yes,39,No,Entertainment,9.0,Low,2.0
1971,Male,Yes,50,Yes,Executive,1.0,High,5.0
1972,Male,Yes,28,Yes,Healthcare,9.0,High,2.0
1973,Female,,46,Yes,Artist,9.0,Low,1.0
1974,Male,Yes,68,Yes,Lawyer,,High,2.0
1975,Female,,30,No,Doctor,1.0,Low,3.0
1976,Male,Yes,62,Yes,Executive,,High,2.0
1977,Male,Yes,46,Yes,Doctor,2.0,Low,4.0
1978,Male,Yes,89,Yes,Executive,3.0,Low,3.0
1979,Male,Yes,47,Yes,Artist,,Low,1.0
1980,Female,Yes,81,Yes,Lawyer,8.0,High,2.0
1981,Female,,36,Yes,Healthcare,1.0,Low,2.0
1982,Male,Yes,46,No,Doctor,,Average,3.0
1983,Male,,30,Yes,Healthcare,1.0,Low,4.0
1984,Female,Yes,51,Yes,Artist,,Average,3.0
1985,Male,Yes,36,Yes,Artist,1.0,Low,2.0
1986,Female,Yes,87,No,Lawyer,,Low,1.0
1987,Male,,20,No,Healthcare,,Low,4.0
1988,Male,Yes,50,No,Entertainment,,Low,2.0
1989,Male,Yes,41,Yes,Doctor,9.0,Average,2.0
1990,Female,,66,Yes,Artist,,Low,1.0
1991,Male,Yes,55,No,Entertainment,1.0,Low,3.0
1992,Female,,40,Yes,Healthcare,9.0,Low,1.0
1993,Male,Yes,49,Yes,Artist,,Low,3.0
1994,Male,Yes,87,No,Executive,,High,2.0
1995,Male,Yes,72,No,Engineer,1.0,Low,1.0
1996,Female,,18,No,Healthcare,1.0,Low,5.0
1997,Male,,32,Yes,Doctor,,Low,3.0
1998,Male,Yes,47,Yes,Artist,1.0,Average,2.0
1999,Female,Yes,70,Yes,Engineer,,High,2.0
2000,Female,,29,Yes,Doctor,9.0,Low,5.0
2001,Female,,23,No,Healthcare,9.0,Low,3.0
2002,Male,,39,Yes,Entertainment,9.0,Low,2.0
2003,Female,Yes,77,Yes,Lawyer,,High,2.0
2004,Male,Yes,42,No,Entertainment,,Low,3.0
2005,Male,,26,No,Doctor,1.0,Low,4.0
2006,Male,Yes,36,Yes,Artist,,Average,5.0
2007,Male,Yes,55,Yes,Executive,9.0,High,4.0
2008,Female,,32,No,Entertainment,,Low,3.0
2009,Male,Yes,40,Yes,Doctor,,Average,5.0
2010,Male,Yes,51,Yes,Artist,1.0,Average,3.0
2011,Male,,22,No,Healthcare,,Low,2.0
2012,Male,,23,No,Healthcare,1.0,Low,5.0
2013,Male,,19,No,Healthcare,2.0,Low,5.0
2014,Male,Yes,53,Yes,Doctor,,Low,3.0
2015,Female,,23,No,Healthcare,1.0,Low,3.0
2016,Female,Yes,27,No,Homemaker,9.0,Average,2.0
2017,Female,Yes,52,Yes,Doctor,,Average,2.0
2018,Female,,40,Yes,Artist,5.0,Low,9.0
2019,Female,Yes,68,Yes,Lawyer,,High,2.0
2020,Female,,23,No,Entertainment,,Low,2.0
2021,Male,Yes,40,Yes,Doctor,1.0,Average,2.0
2022,Female,,39,No,Engineer,,Low,3.0
2023,Male,,27,No,Healthcare,1.0,Low,3.0
2024,Male,Yes,37,No,Artist,1.0,Low,5.0
2025,Male,,29,No,Entertainment,1.0,Low,5.0
2026,Male,Yes,58,Yes,Artist,,Average,2.0
2027,Male,Yes,49,Yes,Artist,6.0,Average,2.0
2028,Male,Yes,29,No,Executive,12.0,Low,3.0
2029,Female,Yes,46,Yes,Entertainment,2.0,Average,2.0
2030,Male,Yes,49,Yes,Artist,1.0,Low,2.0
2031,Male,Yes,51,No,Entertainment,1.0,Average,5.0
2032,Male,Yes,25,Yes,Artist,8.0,Low,2.0
2033,Female,Yes,28,Yes,Artist,8.0,Low,2.0
2034,Male,,29,Yes,Executive,,Low,5.0
2035,Female,Yes,75,No,Lawyer,,High,2.0
2036,Male,Yes,43,Yes,Executive,,High,3.0
2037,Female,Yes,53,Yes,Artist,4.0,Average,6.0
2038,Male,,32,No,Healthcare,9.0,Low,3.0
2039,Female,Yes,27,Yes,Artist,4.0,Average,2.0
2040,Female,Yes,70,No,Marketing,,High,2.0
2041,Male,,37,Yes,Healthcare,,Low,2.0
2042,Male,Yes,36,Yes,Artist,,Low,3.0
2043,Male,Yes,68,No,Executive,1.0,High,2.0
2044,Female,Yes,32,No,Engineer,3.0,Low,2.0
2045,Female,Yes,61,Yes,Engineer,1.0,Average,5.0
2046,Male,Yes,37,Yes,Entertainment,3.0,Low,1.0
2047,Female,,32,No,Healthcare,1.0,Low,5.0
2048,Female,,19,No,Healthcare,3.0,Low,3.0
2049,Male,,23,No,Healthcare,4.0,Low,9.0
2050,Male,Yes,37,Yes,Artist,1.0,Average,2.0
2051,Male,,27,No,Doctor,,Low,4.0
2052,Male,,19,No,Healthcare,,Low,5.0
2053,Male,,20,No,Healthcare,6.0,Low,3.0
2054,Female,,73,Yes,Artist,,Low,1.0
2055,Female,,32,Yes,Artist,9.0,Low,1.0
2056,Female,,26,No,Engineer,2.0,Low,7.0
2057,Female,Yes,45,Yes,Artist,1.0,Average,2.0
2058,Male,Yes,32,Yes,Artist,1.0,Low,2.0
2059,Male,,43,Yes,Engineer,,Low,1.0
2060,Male,Yes,42,Yes,Artist,,Low,3.0
2061,Female,Yes,56,Yes,Doctor,,Low,2.0
2062,Female,Yes,39,No,Engineer,9.0,Average,6.0
2063,Female,,31,No,Doctor,6.0,Low,4.0
2064,Female,,27,Yes,Artist,8.0,Low,1.0
2065,Male,Yes,71,Yes,Artist,1.0,Average,2.0
2066,Male,Yes,40,Yes,Artist,,Average,2.0
2067,Female,Yes,46,Yes,Artist,3.0,Average,5.0
2068,Male,,27,Yes,Artist,1.0,Low,3.0
2069,Female,,38,No,Homemaker,5.0,Low,1.0
2070,Male,Yes,55,No,Artist,1.0,Low,1.0
2071,Female,Yes,35,Yes,Artist,,Average,3.0
2072,Male,Yes,42,No,Executive,8.0,Low,2.0
2073,Female,,52,Yes,Healthcare,,Low,1.0
2074,Female,,42,Yes,Artist,1.0,Low,2.0
2075,Male,,33,Yes,Artist,,Low,1.0
2076,Male,Yes,38,Yes,Entertainment,9.0,Average,3.0
2077,Female,Yes,37,Yes,Doctor,1.0,Average,2.0
2078,Male,,29,No,Healthcare,9.0,Low,4.0
2079,Male,Yes,63,Yes,Artist,,Average,4.0
2080,Male,Yes,73,Yes,Executive,,High,2.0
2081,Male,Yes,59,No,Executive,,Low,5.0
2082,Male,Yes,47,Yes,Artist,4.0,Low,1.0
2083,Male,Yes,73,Yes,Entertainment,5.0,Low,1.0
2084,Female,,46,Yes,Artist,,Low,2.0
2085,Female,,42,Yes,Artist,9.0,Low,1.0
2086,Female,Yes,32,Yes,Doctor,,Average,2.0
2087,Female,,32,No,Doctor,8.0,Low,6.0
2088,Female,,39,Yes,Homemaker,1.0,Low,6.0
2089,Female,Yes,50,Yes,Artist,1.0,High,3.0
2090,Male,Yes,39,Yes,Artist,,Low,4.0
2091,Female,Yes,37,Yes,Artist,3.0,Low,2.0
2092,Male,,30,No,Doctor,1.0,Low,4.0
2093,Male,,18,No,Healthcare,,Low,3.0
2094,Female,Yes,38,Yes,Executive,,Average,2.0
2095,Female,Yes,70,Yes,Lawyer,1.0,High,2.0
2096,Male,,33,No,Healthcare,1.0,Low,4.0
2097,Male,Yes,69,No,Doctor,1.0,Low,1.0
2098,Female,,62,Yes,Engineer,,Low,1.0
2099,Male,,26,No,Doctor,,Low,2.0
2100,Male,Yes,53,Yes,Artist,4.0,Average,2.0
2101,Female,,43,Yes,Artist,8.0,Low,4.0
2102,Female,,38,No,Engineer,,Low,3.0
2103,Male,Yes,81,Yes,Lawyer,9.0,Low,1.0
2104,Female,,20,No,Doctor,1.0,Low,2.0
2105,Male,Yes,53,No,Executive,1.0,High,4.0
2106,Female,,51,No,Engineer,8.0,Low,6.0
2107,Female,,43,Yes,Artist,1.0,Low,1.0
2108,Male,,38,Yes,Doctor,4.0,Low,1.0
2109,Female,,53,Yes,Artist,1.0,Low,1.0
2110,Female,,27,No,Marketing,,Low,3.0
2111,Male,,29,No,Entertainment,1.0,Low,4.0
2112,Female,,39,No,Engineer,6.0,Low,1.0
2113,Female,,27,Yes,Healthcare,2.0,Low,6.0
2114,Male,Yes,60,Yes,Artist,1.0,Average,3.0
2115,Female,,27,Yes,Homemaker,9.0,Low,1.0
2116,Female,,32,Yes,Engineer,9.0,Low,1.0
2117,Male,Yes,63,Yes,Artist,1.0,Average,3.0
2118,Male,Yes,48,Yes,Artist,,High,4.0
2119,Female,,45,Yes,Artist,1.0,Low,1.0
2120,Male,,20,No,Healthcare,1.0,Low,4.0
2121,Male,Yes,27,Yes,Entertainment,10.0,Low,2.0
2122,Male,,26,No,Doctor,2.0,Low,4.0
2123,Male,Yes,52,Yes,Artist,3.0,Average,4.0
2124,Male,Yes,52,Yes,Executive,1.0,Average,6.0
2125,Male,,23,No,Healthcare,1.0,Low,5.0
2126,Male,,30,Yes,Entertainment,1.0,Low,3.0
2127,Female,Yes,68,Yes,Artist,1.0,Average,3.0
2128,Male,Yes,30,Yes,Entertainment,1.0,Average,2.0
2129,Female,Yes,56,Yes,Artist,,High,2.0
2130,Female,Yes,50,Yes,Artist,1.0,Average,4.0
2131,Male,Yes,39,No,Executive,5.0,High,3.0
2132,Male,,35,Yes,Entertainment,,Low,3.0
2133,Male,Yes,60,Yes,Artist,3.0,Average,2.0
2134,Male,,33,No,Doctor,2.0,Low,4.0
2135,Female,Yes,49,Yes,Artist,,Low,1.0
2136,Female,,38,Yes,Engineer,3.0,Low,1.0
2137,Male,,26,Yes,Healthcare,1.0,Low,5.0
2138,Female,,31,Yes,Healthcare,8.0,Low,5.0
2139,Male,,22,No,Healthcare,,Low,4.0
2140,Female,,37,Yes,Marketing,,Low,1.0
2141,Female,Yes,41,Yes,Healthcare,6.0,Average,2.0
2142,Female,Yes,60,No,Entertainment,9.0,Low,4.0
2143,Male,Yes,50,Yes,Artist,,Average,5.0
2144,Female,,25,No,Doctor,1.0,Low,3.0
2145,Male,Yes,70,Yes,Entertainment,8.0,Average,2.0
2146,Female,,33,Yes,Marketing,1.0,Low,3.0
2147,Male,,53,Yes,Artist,2.0,Low,1.0
2148,Female,Yes,35,Yes,Engineer,,Average,2.0
2149,Male,,23,No,Healthcare,1.0,Low,3.0
2150,Female,,31,No,Engineer,,Low,1.0
2151,Male,,32,Yes,Artist,,Low,3.0
2152,Male,Yes,28,No,Entertainment,9.0,High,4.0
2153,Male,Yes,46,Yes,Artist,1.0,Low,1.0
2154,Female,,21,No,Healthcare,5.0,Low,5.0
2155,Female,Yes,47,No,Homemaker,3.0,High,3.0
2156,Female,,42,No,Homemaker,8.0,Low,1.0
2157,Male,,23,No,Healthcare,,Low,2.0
2158,Male,,21,No,Healthcare,1.0,Low,4.0
2159,Female,Yes,48,Yes,Artist,1.0,Average,2.0
2160,Male,Yes,52,Yes,Artist,,Average,3.0
2161,Female,,28,Yes,Artist,3.0,Low,4.0
2162,Male,Yes,43,Yes,Artist,1.0,Average,4.0
2163,Male,Yes,46,Yes,Artist,11.0,Average,5.0
2164,Male,Yes,65,Yes,Lawyer,,Low,1.0
2165,Male,,27,No,Artist,1.0,Low,1.0
2166,Male,,27,No,Healthcare,1.0,Low,3.0
2167,Female,,32,Yes,Marketing,1.0,Low,6.0
2168,Male,Yes,63,No,Healthcare,,Average,4.0
2169,Male,,28,Yes,Doctor,1.0,Low,1.0
